id,num_pax_000_014_mins_before_sdt,num_pax_015_029_mins_before_sdt,num_pax_030_044_mins_before_sdt,num_pax_045_059_mins_before_sdt,num_pax_060_074_mins_before_sdt,num_pax_075_089_mins_before_sdt,num_pax_090_104_mins_before_sdt,num_pax_105_119_mins_before_sdt,num_pax_120_134_mins_before_sdt,num_pax_135_149_mins_before_sdt,num_pax_150_164_mins_before_sdt,num_pax_165_179_mins_before_sdt,num_pax_180_194_mins_before_sdt,num_pax_195_209_mins_before_sdt,num_pax_210_224_mins_before_sdt,num_pax_225_239_mins_before_sdt,num_pax_240plus_mins_before_sdt
7432,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
7433,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
7434,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
7435,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
7436,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
7437,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
7438,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
7439,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
7440,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
7403,0.02,0.15,2.12,7.43,14.96,20.33,20.84,18.37,14.25,9.66,7.29,4.65,3.85,2.24,1.1,0.56,1.2
7404,0.02,0.12,2.2,7.36,14.81,20.13,20.82,18.15,14.21,9.62,7.18,4.71,3.86,2.32,1.14,0.59,1.31
7405,0.02,0.12,2.2,7.36,14.81,20.13,20.82,18.15,14.21,9.62,7.18,4.71,3.86,2.32,1.14,0.59,1.31
7406,0.02,0.12,2.2,7.36,14.81,20.13,20.82,18.15,14.21,9.62,7.18,4.71,3.86,2.32,1.14,0.59,1.31
7407,0.02,0.12,2.2,7.36,14.81,20.13,20.82,18.15,14.21,9.62,7.18,4.71,3.86,2.32,1.14,0.59,1.31
7408,0.02,0.15,2.15,7.29,14.82,20.17,20.5,17.73,13.86,9.15,6.82,4.45,3.65,2.1,1.0,0.54,1.19
7409,0.02,0.15,2.12,7.43,14.96,20.33,20.84,18.37,14.25,9.66,7.29,4.65,3.85,2.24,1.1,0.56,1.2
7410,0.02,0.15,2.12,7.43,14.96,20.33,20.84,18.37,14.25,9.66,7.29,4.65,3.85,2.24,1.1,0.56,1.2
7411,0.02,0.12,2.2,7.36,14.81,20.13,20.82,18.15,14.21,9.62,7.18,4.71,3.86,2.32,1.14,0.59,1.31
7458,0.27,0.33,2.07,9.07,15.39,20.8,21.99,20.07,13.32,7.37,5.46,3.59,2.12,1.14,0.56,0.35,0.93
7459,0.27,0.34,2.07,9.11,15.43,20.42,22.11,20.27,13.25,7.16,5.15,3.34,1.95,1.03,0.51,0.28,0.78
7460,0.27,0.34,2.07,9.11,15.43,20.42,22.11,20.27,13.25,7.16,5.15,3.34,1.95,1.03,0.51,0.28,0.78
7456,0.06,0.17,1.9,8.51,13.9,19.77,21.82,20.19,13.58,8.3,5.76,3.78,2.2,1.26,0.62,0.36,1.36
7457,0.06,0.17,1.9,8.51,13.9,19.77,21.82,20.19,13.58,8.3,5.76,3.78,2.2,1.26,0.62,0.36,1.36
7451,0.05,0.16,2.13,8.76,15.31,19.38,19.28,16.98,13.39,7.79,5.34,3.93,2.08,1.47,0.62,0.36,2.14
7452,0.05,0.16,2.14,8.76,14.81,19.26,19.26,16.79,13.04,7.66,5.12,3.76,1.76,1.28,0.61,0.25,1.91
7453,0.05,0.16,2.04,8.68,14.61,18.83,19.13,16.52,12.9,7.62,5.31,4.03,2.09,1.47,0.65,0.32,2.39
7454,0.05,0.16,2.13,8.76,15.31,19.38,19.28,16.98,13.39,7.79,5.34,3.93,2.08,1.47,0.62,0.36,2.14
7455,0.05,0.16,2.16,8.61,14.74,19.35,19.3,17.21,13.12,7.79,5.49,4.07,2.19,1.49,0.7,0.38,2.41
7446,0.05,0.16,2.17,8.65,15.08,19.33,19.14,16.93,13.09,7.7,5.21,3.77,2.07,1.42,0.59,0.34,2.1
7447,0.05,0.16,2.12,8.39,14.47,19.18,19.45,17.02,13.34,7.78,5.47,4.11,2.13,1.54,0.67,0.36,2.45
7448,0.05,0.16,1.9,8.3,14.5,18.83,18.54,16.29,12.8,7.53,5.19,3.68,2.04,1.45,0.61,0.3,2.02
7449,0.05,0.16,2.17,8.65,15.08,19.33,19.14,16.93,13.09,7.7,5.21,3.77,2.07,1.42,0.59,0.34,2.1
7450,0.05,0.16,2.11,8.39,14.78,19.13,19.62,17.0,13.46,7.75,5.48,4.1,2.17,1.55,0.68,0.34,2.52
7468,0.23,0.29,2.35,7.95,16.24,20.67,20.27,18.57,12.73,8.26,5.54,3.97,2.11,1.12,0.62,0.44,0.86
7467,0.24,0.27,2.41,7.2,15.6,20.21,20.11,16.67,13.47,8.42,5.73,4.09,2.35,1.43,0.82,0.5,1.19
7466,0.22,0.26,2.45,7.37,15.7,20.31,19.51,16.61,13.28,8.03,5.51,3.84,2.16,1.44,0.71,0.52,0.96
7477,0.22,0.26,2.43,7.29,15.6,20.37,19.58,16.54,13.15,7.88,5.46,3.82,2.16,1.42,0.69,0.48,0.93
7478,0.29,0.38,2.54,7.51,16.02,20.21,19.96,16.74,13.67,8.17,5.64,3.82,2.18,1.48,0.73,0.52,1.06
7479,0.29,0.38,2.54,7.51,16.02,20.21,19.96,16.74,13.67,8.17,5.64,3.82,2.18,1.48,0.73,0.52,1.06
7475,0.02,0.15,2.24,7.48,15.4,20.55,20.59,17.46,13.77,9.2,6.83,4.38,3.57,2.22,1.06,0.55,1.37
7476,0.02,0.15,2.16,7.4,15.05,20.23,20.66,17.76,13.86,9.13,6.81,4.54,3.68,2.16,1.01,0.54,1.2
7473,0.03,0.14,2.17,7.17,14.51,19.97,20.46,17.78,14.21,9.46,7.24,4.22,3.32,2.29,1.3,0.6,1.04
7474,0.03,0.14,2.17,7.17,14.51,19.97,20.46,17.78,14.21,9.46,7.24,4.22,3.32,2.29,1.3,0.6,1.04
7469,0.02,0.15,2.24,7.48,15.4,20.55,20.59,17.46,13.77,9.2,6.83,4.38,3.57,2.22,1.06,0.55,1.37
7470,0.02,0.14,2.23,7.54,14.99,20.5,20.68,18.08,13.46,8.96,6.77,4.46,3.54,2.23,1.09,0.6,1.23
7471,0.02,0.17,2.26,7.61,15.13,20.71,20.95,18.2,13.56,9.08,6.88,4.54,3.78,2.23,1.13,0.64,1.3
7472,0.02,0.17,2.33,7.81,15.78,21.09,20.83,18.03,13.65,9.0,6.87,4.54,3.64,2.24,1.15,0.63,1.34
7491,0.22,0.27,2.55,7.34,15.91,20.36,20.02,17.43,13.91,8.7,6.35,4.37,2.88,1.85,1.0,0.6,0.96
7492,0.22,0.29,2.55,7.53,16.19,20.74,19.79,16.75,13.17,8.03,5.47,3.87,2.3,1.42,0.72,0.47,0.93
7490,0.02,0.17,2.34,7.79,15.58,20.96,20.78,17.95,13.6,8.95,6.83,4.52,3.62,2.26,1.14,0.63,1.34
7485,0.04,0.17,2.28,7.18,14.85,20.06,20.4,18.04,13.82,9.08,6.94,4.07,3.24,1.99,1.2,0.57,1.08
7486,0.03,0.17,2.24,6.97,14.23,20.1,19.8,17.64,13.76,9.0,6.81,4.08,3.31,1.98,1.3,0.61,0.95
7487,0.03,0.16,2.23,7.18,14.47,20.02,20.35,17.97,14.16,9.42,7.18,4.28,3.44,2.19,1.31,0.6,1.02
7488,0.03,0.17,2.24,6.97,14.23,20.1,19.8,17.64,13.76,9.0,6.81,4.08,3.31,1.98,1.3,0.61,0.95
7489,0.03,0.17,2.21,7.07,14.72,20.5,20.85,18.13,13.83,9.36,6.92,4.18,3.34,2.22,1.22,0.6,1.03
7481,0.02,0.14,2.23,7.43,15.25,20.58,20.6,17.49,13.69,9.05,6.88,4.41,3.58,2.15,1.05,0.55,1.32
7482,0.02,0.14,2.23,7.43,15.25,20.58,20.6,17.49,13.69,9.05,6.88,4.41,3.58,2.15,1.05,0.55,1.32
7483,0.02,0.14,2.23,7.43,15.25,20.58,20.6,17.49,13.69,9.05,6.88,4.41,3.58,2.15,1.05,0.55,1.32
7484,0.02,0.14,2.23,7.43,15.25,20.58,20.6,17.49,13.69,9.05,6.88,4.41,3.58,2.15,1.05,0.55,1.32
7510,0.01,0.12,2.09,7.3,14.75,20.28,20.22,17.08,14.0,8.89,6.38,4.37,3.57,2.11,1.06,0.56,1.24
7511,0.02,0.16,2.14,7.37,15.03,20.21,21.32,17.68,13.61,9.14,6.92,4.57,3.8,2.19,1.04,0.58,1.28
7502,0.02,0.14,2.26,7.6,15.6,20.7,20.59,17.13,13.62,9.04,6.85,4.4,3.53,2.16,1.06,0.55,1.32
7503,0.02,0.14,2.26,7.6,15.6,20.7,20.59,17.13,13.62,9.04,6.85,4.4,3.53,2.16,1.06,0.55,1.32
7504,0.04,0.17,2.21,7.56,15.36,20.55,20.77,18.61,13.98,9.41,7.14,4.51,3.68,2.19,1.14,0.62,1.28
7505,0.04,0.17,2.21,7.56,15.36,20.55,20.77,18.61,13.98,9.41,7.14,4.51,3.68,2.19,1.14,0.62,1.28
7506,0.04,0.17,2.21,7.56,15.36,20.55,20.77,18.61,13.98,9.41,7.14,4.51,3.68,2.19,1.14,0.62,1.28
7507,0.02,0.14,2.26,7.6,15.6,20.7,20.59,17.13,13.62,9.04,6.85,4.4,3.53,2.16,1.06,0.55,1.32
7508,0.02,0.14,2.26,7.6,15.6,20.7,20.59,17.13,13.62,9.04,6.85,4.4,3.53,2.16,1.06,0.55,1.32
7509,0.02,0.14,2.26,7.6,15.6,20.7,20.59,17.13,13.62,9.04,6.85,4.4,3.53,2.16,1.06,0.55,1.32
7497,0.03,0.16,2.24,6.92,14.54,19.72,20.39,17.88,14.09,9.26,7.4,4.25,3.56,2.3,1.33,0.62,1.15
7498,0.03,0.17,2.27,7.1,14.39,20.07,19.98,17.82,13.85,9.06,6.83,4.12,3.33,1.98,1.3,0.61,0.95
7499,0.03,0.16,2.24,6.92,14.54,19.72,20.39,17.88,14.09,9.26,7.4,4.25,3.56,2.3,1.33,0.62,1.15
7500,0.03,0.16,2.2,7.17,14.43,20.08,20.5,18.06,13.99,9.44,7.01,4.17,3.46,2.24,1.25,0.61,1.01
7501,0.03,0.16,2.24,6.92,14.54,19.72,20.39,17.88,14.09,9.26,7.4,4.25,3.56,2.3,1.33,0.62,1.15
7493,0.02,0.14,2.21,7.34,15.12,20.46,20.91,18.02,13.72,9.09,7.05,4.62,3.73,2.2,1.14,0.65,1.34
7494,0.04,0.15,2.28,7.54,15.28,20.46,20.71,18.35,14.11,9.38,7.23,4.69,3.79,2.22,1.19,0.67,1.34
7495,0.04,0.15,2.28,7.54,15.28,20.46,20.71,18.35,14.11,9.38,7.23,4.69,3.79,2.22,1.19,0.67,1.34
7496,0.04,0.15,2.28,7.54,15.28,20.46,20.71,18.35,14.11,9.38,7.23,4.69,3.79,2.22,1.19,0.67,1.34
7536,0.02,0.16,2.13,7.53,15.23,20.24,20.71,17.79,14.24,9.62,6.95,4.62,3.74,2.3,1.11,0.56,1.26
7537,0.02,0.15,2.25,7.57,15.38,20.6,20.64,17.42,13.77,9.12,6.66,4.33,3.59,2.22,1.07,0.55,1.36
7531,0.04,0.15,2.25,7.57,15.24,20.68,20.79,18.73,14.21,9.64,7.3,4.84,3.88,2.33,1.27,0.69,1.34
7532,0.04,0.15,2.25,7.57,15.24,20.68,20.79,18.73,14.21,9.64,7.3,4.84,3.88,2.33,1.27,0.69,1.34
7533,0.04,0.16,2.23,7.46,15.35,20.58,20.69,18.18,14.12,9.41,7.19,4.7,3.81,2.25,1.19,0.67,1.39
7534,0.02,0.14,2.24,7.45,15.37,20.59,20.46,17.27,13.89,9.08,6.99,4.48,3.74,2.31,1.25,0.55,1.32
7535,0.02,0.14,2.24,7.45,15.37,20.59,20.46,17.27,13.89,9.08,6.99,4.48,3.74,2.31,1.25,0.55,1.32
7527,0.03,0.17,2.2,7.0,14.36,20.32,20.61,18.07,14.17,9.65,7.3,4.26,3.44,2.29,1.3,0.6,1.05
7528,0.03,0.17,2.24,6.94,14.51,20.39,20.75,18.21,14.38,9.78,7.41,4.4,3.64,2.38,1.43,0.66,1.0
7529,0.04,0.16,2.28,7.24,14.56,20.03,20.47,18.1,13.99,9.2,6.9,4.04,3.22,1.99,1.2,0.57,1.09
7530,0.04,0.16,2.28,7.24,14.56,20.03,20.47,18.1,13.99,9.2,6.9,4.04,3.22,1.99,1.2,0.57,1.09
7515,0.02,0.14,2.24,7.42,15.19,20.38,20.48,17.12,13.79,9.09,6.92,4.45,3.63,2.17,1.06,0.55,1.34
7516,0.04,0.16,2.29,7.51,15.41,20.41,20.7,18.18,13.92,9.22,7.12,4.69,3.8,2.22,1.19,0.67,1.34
7517,0.04,0.18,2.19,7.47,15.05,19.9,21.14,18.36,13.89,9.34,7.28,4.73,4.02,2.21,1.18,0.68,1.3
7518,0.04,0.15,2.25,7.45,15.22,20.27,20.79,17.77,13.9,9.25,7.11,4.68,3.79,2.23,1.19,0.67,1.35
7519,0.04,0.15,2.25,7.45,15.22,20.27,20.79,17.77,13.9,9.25,7.11,4.68,3.79,2.23,1.19,0.67,1.35
7520,0.02,0.14,2.24,7.42,15.19,20.38,20.48,17.12,13.79,9.09,6.92,4.45,3.63,2.17,1.06,0.55,1.34
7521,0.02,0.14,2.24,7.42,15.19,20.38,20.48,17.12,13.79,9.09,6.92,4.45,3.63,2.17,1.06,0.55,1.34
7522,0.04,0.18,2.19,7.47,15.05,19.9,21.14,18.36,13.89,9.34,7.28,4.73,4.02,2.21,1.18,0.68,1.3
7523,0.04,0.18,2.19,7.47,15.05,19.9,21.14,18.36,13.89,9.34,7.28,4.73,4.02,2.21,1.18,0.68,1.3
7524,0.04,0.16,2.29,7.51,15.41,20.41,20.7,18.18,13.92,9.22,7.12,4.69,3.8,2.22,1.19,0.67,1.34
7525,0.04,0.18,2.19,7.47,15.05,19.9,21.14,18.36,13.89,9.34,7.28,4.73,4.02,2.21,1.18,0.68,1.3
7526,0.04,0.15,2.25,7.45,15.22,20.27,20.79,17.77,13.9,9.25,7.11,4.68,3.79,2.23,1.19,0.67,1.35
7578,0.02,0.12,2.21,7.64,15.42,20.65,20.71,17.87,13.78,9.26,7.06,4.52,3.67,2.26,1.16,0.63,1.35
7575,0.04,0.15,2.24,7.57,15.29,20.48,20.53,17.72,13.99,9.31,7.06,4.6,3.71,2.24,1.19,0.67,1.34
7576,0.04,0.15,2.24,7.57,15.29,20.48,20.53,17.72,13.99,9.31,7.06,4.6,3.71,2.24,1.19,0.67,1.34
7577,0.02,0.14,2.24,7.45,15.37,20.59,20.46,17.27,13.89,9.08,6.99,4.48,3.74,2.31,1.25,0.55,1.32
7571,0.03,0.16,2.2,7.2,14.4,20.21,20.3,17.68,13.77,9.23,6.83,4.06,3.29,2.18,1.22,0.59,1.01
7572,0.04,0.13,2.21,7.17,14.69,19.74,20.54,17.98,13.92,9.07,6.92,4.08,3.13,2.03,1.2,0.58,1.1
7573,0.03,0.17,2.24,7.17,14.59,20.42,20.66,18.29,14.43,9.8,7.4,4.4,3.64,2.38,1.43,0.66,1.0
7574,0.03,0.16,2.22,7.13,14.66,20.5,20.43,18.04,14.0,9.47,6.93,4.16,3.4,2.07,1.18,0.56,0.95
7539,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
7540,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
7541,0.04,0.16,2.25,7.49,15.13,20.16,20.59,18.32,14.07,9.43,7.17,4.63,3.77,2.25,1.15,0.64,1.23
7542,0.02,0.14,2.24,7.45,15.37,20.59,20.46,17.27,13.89,9.08,6.99,4.48,3.74,2.31,1.25,0.55,1.32
7543,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
7544,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
7545,0.02,0.15,2.23,7.45,15.4,20.55,20.6,17.43,13.87,9.14,6.87,4.4,3.59,2.16,1.05,0.55,1.37
7546,0.04,0.16,2.26,7.44,15.22,20.2,20.79,17.87,14.07,9.38,7.25,4.68,3.79,2.23,1.19,0.67,1.35
7547,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
7548,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
7549,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
7550,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
7551,0.02,0.14,2.24,7.45,15.37,20.59,20.46,17.27,13.89,9.08,6.99,4.48,3.74,2.31,1.25,0.55,1.32
7552,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
7553,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
7554,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
7555,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
7556,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
7557,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
7558,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
7559,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
7560,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
7561,0.04,0.16,2.26,7.44,15.22,20.2,20.79,17.87,14.07,9.38,7.25,4.68,3.79,2.23,1.19,0.67,1.35
7562,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
7563,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
7564,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
7565,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
7566,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
7567,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
7568,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
7569,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
7570,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
7590,0.06,0.16,1.86,8.82,14.31,19.55,21.76,20.01,13.68,8.25,5.84,3.84,2.27,1.31,0.63,0.34,1.15
7588,0.05,0.16,2.24,8.38,15.08,18.59,18.42,16.31,12.37,6.78,4.95,3.67,2.07,1.41,0.64,0.32,2.38
7589,0.05,0.16,2.23,8.4,15.24,18.47,18.17,16.13,11.91,6.45,4.69,3.44,1.86,1.22,0.58,0.32,2.14
7583,0.05,0.16,2.13,8.76,15.31,19.38,19.28,16.98,13.39,7.79,5.34,3.93,2.08,1.47,0.62,0.36,2.14
7584,0.05,0.16,1.9,8.2,13.99,18.49,18.69,16.4,12.76,7.6,5.28,3.86,2.06,1.47,0.66,0.32,2.29
7585,0.05,0.16,1.9,8.2,13.99,18.49,18.69,16.4,12.76,7.6,5.28,3.86,2.06,1.47,0.66,0.32,2.29
7586,0.05,0.16,2.16,8.61,14.74,19.35,19.3,17.21,13.12,7.79,5.49,4.07,2.19,1.49,0.7,0.38,2.41
7587,0.05,0.16,2.13,8.76,15.31,19.38,19.28,16.98,13.39,7.79,5.34,3.93,2.08,1.47,0.62,0.36,2.14
7598,0.23,0.29,2.35,7.95,16.24,20.67,20.27,18.57,12.73,8.26,5.54,3.97,2.11,1.12,0.62,0.44,0.86
7596,0.22,0.26,2.53,7.46,16.07,20.86,19.86,16.98,13.78,8.14,5.66,3.87,2.21,1.48,0.74,0.52,0.97
7597,0.22,0.26,2.49,7.29,15.51,20.33,19.57,16.66,13.1,8.0,5.48,3.83,2.17,1.44,0.71,0.49,0.95
7594,0.31,0.38,2.47,7.37,15.68,20.07,20.25,16.71,13.55,8.27,5.75,4.06,2.29,1.49,0.86,0.52,1.3
7595,0.29,0.38,2.53,7.41,15.62,19.99,19.74,16.58,13.38,8.04,5.61,3.84,2.2,1.48,0.73,0.49,1.03
7592,0.29,0.38,2.55,7.45,15.7,20.09,19.46,16.5,13.17,7.94,5.56,3.83,2.17,1.49,0.74,0.49,0.97
7593,0.29,0.38,2.55,7.45,15.7,20.09,19.46,16.5,13.17,7.94,5.56,3.83,2.17,1.49,0.74,0.49,0.97
7610,0.29,0.38,2.53,7.42,15.82,20.25,19.82,16.58,13.2,8.09,5.58,3.82,2.18,1.47,0.75,0.51,1.0
7605,0.02,0.16,2.15,7.47,15.25,20.25,20.61,17.55,14.06,9.25,6.72,4.42,3.6,2.16,1.01,0.54,1.25
7606,0.02,0.12,2.13,7.33,14.92,19.98,20.63,17.53,14.06,9.29,6.91,4.52,3.69,2.16,1.01,0.54,1.2
7607,0.02,0.15,2.23,7.45,15.4,20.55,20.6,17.43,13.87,9.14,6.87,4.4,3.59,2.16,1.05,0.55,1.37
7608,0.02,0.14,2.23,7.47,15.36,20.7,20.8,17.8,13.81,9.15,7.04,4.45,3.66,2.15,1.05,0.55,1.32
7609,0.02,0.15,2.17,7.48,15.13,20.17,20.54,17.44,13.98,9.24,6.71,4.43,3.65,2.21,1.02,0.54,1.2
7603,0.03,0.14,2.15,7.02,14.65,19.59,19.71,17.64,13.66,8.51,6.74,4.01,3.09,1.89,1.1,0.54,0.89
7604,0.03,0.14,2.15,7.02,14.65,19.59,19.71,17.64,13.66,8.51,6.74,4.01,3.09,1.89,1.1,0.54,0.89
7600,0.03,0.17,2.25,7.43,14.64,19.91,19.84,17.67,13.62,8.83,6.75,4.0,3.14,1.93,1.17,0.56,0.96
7601,0.03,0.14,2.21,7.09,14.31,19.68,19.99,17.75,13.98,9.02,6.9,4.23,3.42,2.21,1.38,0.67,0.97
7602,0.03,0.14,2.17,7.17,14.51,19.97,20.46,17.78,14.21,9.46,7.24,4.22,3.32,2.29,1.3,0.6,1.04
7617,0.02,0.14,2.25,7.46,15.28,20.47,20.53,17.32,13.79,9.13,6.86,4.41,3.64,2.21,1.06,0.55,1.32
7618,0.02,0.17,2.29,7.67,15.57,20.87,20.94,17.63,13.64,9.03,6.88,4.53,3.64,2.25,1.15,0.63,1.35
7612,0.52,0.19,2.15,7.17,14.74,19.82,19.96,17.96,14.02,8.76,6.85,4.16,3.15,1.94,1.14,0.55,0.89
7613,0.52,0.19,2.15,7.17,14.74,19.82,19.96,17.96,14.02,8.76,6.85,4.16,3.15,1.94,1.14,0.55,0.89
7614,0.03,0.14,2.23,7.14,14.82,19.64,19.81,17.97,13.99,8.79,6.75,4.07,3.12,1.91,1.13,0.55,0.9
7615,0.03,0.14,2.18,7.22,14.77,19.76,20.03,18.05,14.02,8.78,6.84,4.09,3.14,1.94,1.13,0.55,0.89
7616,0.52,0.18,2.19,7.23,14.62,19.74,19.99,18.14,14.13,8.83,6.96,4.05,3.08,1.87,1.1,0.6,0.9
7611,0.04,0.17,2.28,7.18,14.85,20.06,20.4,18.04,13.82,9.08,6.94,4.07,3.24,1.99,1.2,0.57,1.08
7623,0.04,0.15,2.24,7.49,15.16,20.28,20.92,18.3,13.93,9.31,7.24,4.72,3.86,2.23,1.19,0.67,1.35
7624,0.02,0.15,2.24,7.53,15.64,20.71,20.63,17.38,13.74,9.14,6.88,4.39,3.53,2.16,1.06,0.55,1.37
7625,0.02,0.15,2.24,7.53,15.64,20.71,20.63,17.38,13.74,9.14,6.88,4.39,3.53,2.16,1.06,0.55,1.37
7626,0.02,0.15,2.24,7.53,15.64,20.71,20.63,17.38,13.74,9.14,6.88,4.39,3.53,2.16,1.06,0.55,1.37
7627,0.02,0.15,2.24,7.53,15.64,20.71,20.63,17.38,13.74,9.14,6.88,4.39,3.53,2.16,1.06,0.55,1.37
7620,0.52,0.19,2.22,6.94,14.69,19.68,19.59,17.23,13.36,8.16,6.31,3.75,2.87,1.81,1.1,0.54,0.86
7621,0.52,0.18,2.2,7.43,14.74,19.98,20.07,18.58,14.31,8.89,7.08,4.24,3.12,1.93,1.11,0.58,0.92
7622,0.52,0.18,2.17,7.14,14.8,19.77,19.98,17.88,14.04,8.57,6.77,4.06,3.06,1.88,1.14,0.55,0.85
7619,0.04,0.19,2.29,7.4,14.9,19.91,20.3,17.66,13.58,8.64,6.76,3.96,3.23,1.97,1.12,0.56,1.09
7638,0.02,0.15,2.23,7.36,15.19,20.39,20.96,18.26,13.93,9.16,7.07,4.62,3.74,2.23,1.14,0.65,1.39
7639,0.04,0.19,2.21,7.39,15.29,20.37,20.9,18.04,14.11,9.36,7.15,4.68,3.8,2.24,1.19,0.67,1.4
7640,0.02,0.15,2.22,7.38,15.39,20.52,21.01,18.34,13.98,9.21,7.11,4.64,3.76,2.21,1.15,0.65,1.39
7641,0.02,0.15,2.22,7.38,15.39,20.52,21.01,18.34,13.98,9.21,7.11,4.64,3.76,2.21,1.15,0.65,1.39
7633,0.52,0.18,2.22,7.18,14.74,20.08,19.93,18.02,14.06,8.59,6.99,4.17,3.1,1.91,1.1,0.58,0.93
7634,0.52,0.19,2.15,7.01,14.65,19.66,19.81,17.59,13.81,8.38,6.67,3.96,3.03,1.87,1.14,0.54,0.85
7635,0.52,0.18,2.22,7.18,14.74,20.08,19.93,18.02,14.06,8.59,6.99,4.17,3.1,1.91,1.1,0.58,0.93
7636,0.52,0.19,2.15,7.01,14.65,19.66,19.81,17.59,13.81,8.38,6.67,3.96,3.03,1.87,1.14,0.54,0.85
